frame = 0
-1.1374e-01 + i -1.6030e-03
-5.0536e-02 + i 7.5394e-02
5.1464e-02 + i -7.2944e-02
-2.4063e-02 + i 8.0197e-02
3.6435e-03 + i -3.7620e-02
-1.5957e-02 + i -3.2500e-02
2.8201e-02 + i 9.6429e-02
-1.7706e-02 + i -6.9439e-02
-3.7407e-02 + i 7.2489e-03
3.5325e-02 + i 2.4340e-02
-4.0121e-02 + i 7.4382e-04
2.3324e-02 + i -2.3428e-02
-2.0859e-02 + i -3.9844e-02
-3.0286e-02 + i 3.5839e-02
-2.4190e-01 + i 1.8435e-01
4.2222e-01 + i -1.7938e-01
-1.6611e-01 + i 1.0742e-02
6.5450e-02 + i 6.0963e-02
-6.0733e-02 + i -9.7129e-02
1.8144e-02 + i 8.5412e-02
-5.1730e-02 + i -1.2748e-01
9.7279e-02 + i 2.3207e-01
-1.0610e-01 + i -1.7652e-01
-2.3302e-01 + i 2.1303e-02
9.5890e-02 + i 1.2453e-01
2.6529e-01 + i -2.8249e-02
-9.8264e-02 + i -2.0551e-01
1.2429e-01 + i 2.4468e-01
8.0081e-02 + i -2.7977e-01
-2.0997e-01 + i 1.8949e-01
7.9547e-02 + i 9.1156e-03
-3.1151e-02 + i -2.6309e-02
4.4461e-02 + i -9.0370e-02
-8.4514e-02 + i 1.5428e-01
4.5290e-03 + i -8.7530e-02
1.5678e-01 + i 7.9935e-02
-3.7944e-02 + i -1.0045e-01
-1.8828e-02 + i 1.5741e-01
3.8340e-02 + i -1.9006e-01
-2.5042e-02 + i 1.0704e-01
frame = 44
-2.8450e-02 + i 0.0000e+00
7.4777e-02 + i 5.5870e-02
-2.2257e-02 + i -1.0048e-01
-1.2132e-01 + i 4.7394e-02
1.8184e-02 + i -5.9348e-02
5.3711e-02 + i 1.3939e-01
7.6020e-03 + i -1.5639e-01
-6.7274e-02 + i 6.3509e-02
6.2203e-02 + i 6.2955e-02
-3.9860e-02 + i -8.8005e-02
9.6442e-02 + i 2.8492e-04
-1.9229e-01 + i 9.9877e-02
8.1185e-02 + i 1.7802e-02
6.9011e-02 + i 1.8420e-01
-1.7975e-01 + i -2.2268e-01
2.0902e-01 + i -2.4861e-01
1.3698e-01 + i 3.1686e-01
-2.3297e-01 + i -1.2817e-01
2.4477e-01 + i -2.4442e-02
-2.4744e-01 + i 2.3689e-02
-5.1083e-03 + i 3.2892e-02
5.4494e-02 + i -1.1319e-02
4.4948e-02 + i -1.9633e-02
-6.8399e-02 + i -6.0208e-05
7.0433e-03 + i -9.6615e-02
-2.5476e-01 + i 2.1927e-01
2.5622e-01 + i -1.4122e-01
-3.7270e-02 + i 9.1627e-03
3.4155e-02 + i 1.9812e-02
-3.1823e-02 + i 1.5561e-02
4.4892e-02 + i 6.2540e-03
-2.3551e-02 + i -1.3931e-02
-8.8745e-03 + i 1.0223e-02
-8.6521e-03 + i -5.3771e-02
-8.6007e-03 + i 8.6631e-02
1.7830e-02 + i -3.8346e-02
-2.7825e-02 + i 2.0405e-02
7.1211e-02 + i -6.8362e-03
-2.5185e-02 + i -4.7967e-02
-2.8085e-02 + i 7.3290e-02
-2.5984e-02 + i -1.1050e-01
1.6378e-02 + i 1.2104e-01
4.3329e-02 + i -3.9058e-03
-4.3900e-02 + i 1.8599e-02
5.7964e-02 + i -6.1357e-02
-4.3300e-02 + i 3.7549e-03
2.3979e-03 + i 1.5399e-02
7.5730e-03 + i 1.0179e-02
-8.7451e-03 + i -2.1134e-02
4.4652e-03 + i 1.0617e-02
-4.1761e-03 + i -1.9307e-03
-2.5748e-03 + i -8.0711e-03
4.2147e-03 + i 3.7310e-03
3.0694e-03 + i 7.1986e-03
-1.6631e-03 + i -5.1770e-03
-3.0641e-03 + i 2.2333e-03
1.6322e-03 + i -8.0500e-03
3.2179e-03 + i 4.3275e-03
-1.1785e-03 + i -4.2872e-03
2.3255e-03 + i 2.1317e-03
-3.2822e-03 + i -1.5479e-03
3.4863e-03 + i 3.4152e-03
-6.3407e-04 + i -2.0006e-03
2.1727e-03 + i -8.9190e-04
-1.0937e-03 + i -1.5377e-09
2.1727e-03 + i 8.9187e-04
-6.3405e-04 + i 2.0006e-03
3.4863e-03 + i -3.4153e-03
-3.2822e-03 + i 1.5480e-03
2.3255e-03 + i -2.1317e-03
-1.1785e-03 + i 4.2872e-03
3.2178e-03 + i -4.3276e-03
1.6323e-03 + i 8.0500e-03
-3.0641e-03 + i -2.2333e-03
-1.6630e-03 + i 5.1770e-03
3.0693e-03 + i -7.1986e-03
4.2147e-03 + i -3.7311e-03
-2.5747e-03 + i 8.0711e-03
-4.1761e-03 + i 1.9308e-03
4.4651e-03 + i -1.0617e-02
-8.7449e-03 + i 2.1134e-02
7.5729e-03 + i -1.0179e-02
2.3978e-03 + i -1.5399e-02
-4.3300e-02 + i -3.7546e-03
5.7965e-02 + i 6.1356e-02
-4.3900e-02 + i -1.8598e-02
4.3329e-02 + i 3.9056e-03
1.6377e-02 + i -1.2104e-01
-2.5982e-02 + i 1.1050e-01
-2.8086e-02 + i -7.3289e-02
-2.5185e-02 + i 4.7967e-02
7.1211e-02 + i 6.8355e-03
-2.7825e-02 + i -2.0405e-02
1.7831e-02 + i 3.8346e-02
-8.6016e-03 + i -8.6631e-02
-8.6515e-03 + i 5.3771e-02
-8.8746e-03 + i -1.0223e-02
-2.3551e-02 + i 1.3931e-02
4.4891e-02 + i -6.2545e-03
-3.1823e-02 + i -1.5561e-02
3.4154e-02 + i -1.9813e-02
-3.7270e-02 + i -9.1627e-03
2.5622e-01 + i 1.4122e-01
-2.5476e-01 + i -2.1927e-01
7.0441e-03 + i 9.6615e-02
-6.8399e-02 + i 6.0982e-05
4.4947e-02 + i 1.9632e-02
5.4495e-02 + i 1.1319e-02
-5.1079e-03 + i -3.2892e-02
-2.4745e-01 + i -2.3687e-02
2.4477e-01 + i 2.4439e-02
-2.3297e-01 + i 1.2817e-01
1.3698e-01 + i -3.1686e-01
2.0903e-01 + i 2.4860e-01
-1.7974e-01 + i 2.2269e-01
6.9008e-02 + i -1.8420e-01
8.1185e-02 + i -1.7803e-02
-1.9229e-01 + i -9.9875e-02
9.6441e-02 + i -2.8657e-04
-3.9859e-02 + i 8.8005e-02
6.2202e-02 + i -6.2955e-02
-6.7274e-02 + i -6.3509e-02
7.6035e-03 + i 1.5639e-01
5.3710e-02 + i -1.3939e-01
1.8185e-02 + i 5.9348e-02
-1.2132e-01 + i -4.7393e-02
-2.2256e-02 + i 1.0048e-01
7.4776e-02 + i -5.5871e-02
frame = 45
9.2520e-03 + i 0.0000e+00
-7.4113e-02 + i 3.1275e-03
6.4460e-02 + i -1.4883e-02
-2.7056e-02 + i 1.1229e-01
1.9525e-02 + i -1.3963e-01
-4.7799e-02 + i 1.3629e-02
3.6516e-03 + i 7.8156e-02
8.2140e-03 + i -3.9873e-02
1.0839e-02 + i 1.3045e-03
1.0044e-01 + i -2.9909e-02
-7.2339e-02 + i -4.7472e-02
9.0442e-02 + i 2.1829e-01
-1.3598e-01 + i -3.8004e-02
-1.1928e-01 + i -3.2855e-01
4.2348e-01 + i 3.3539e-01
-2.6343e-01 + i -3.6000e-01
2.9387e-01 + i 5.1094e-01
-1.1819e-01 + i -1.4436e-01
-2.0572e-01 + i -1.0759e-01
1.6206e-01 + i 1.6107e-01
-8.0054e-02 + i -4.3253e-02
3.0676e-02 + i 7.2122e-03
-1.4840e-02 + i -5.4179e-02
6.1096e-02 + i 8.5806e-02
7.2080e-03 + i 9.6248e-03
2.0283e-02 + i -1.9408e-01
-1.3275e-01 + i 2.8338e-01
-1.5264e-02 + i -1.0378e-01
6.7784e-02 + i 3.4098e-02
-4.2444e-02 + i -5.3242e-03
-9.6243e-03 + i -2.9415e-02
2.8354e-02 + i 4.4827e-02
-4.2470e-02 + i 1.4739e-02
2.3006e-02 + i 1.5755e-02
-2.4699e-03 + i -4.7077e-02
-2.8978e-02 + i 2.4073e-02
-2.3869e-02 + i -1.8429e-02
2.7617e-03 + i 2.5653e-02
4.5387e-03 + i -1.9201e-02
5.0791e-02 + i 6.0123e-02
-7.3955e-03 + i -7.5158e-02
-8.5121e-02 + i 5.3675e-02
1.6832e-02 + i -6.5231e-02
2.4270e-02 + i 8.1227e-02
1.1377e-02 + i -3.7177e-02
-1.9666e-02 + i -2.1501e-03
-3.0860e-04 + i -3.1917e-03
5.6373e-03 + i 2.0252e-02
-2.4681e-02 + i -1.5514e-02
-4.3176e-03 + i -5.8215e-03
1.6663e-02 + i 2.7316e-03
-1.3724e-02 + i 7.4086e-03
3.3077e-03 + i 2.9358e-03
-1.4555e-02 + i -3.0553e-03
8.4808e-03 + i -8.6070e-04
-5.9667e-03 + i 1.1361e-02
-4.0631e-03 + i -1.1545e-02
-2.3233e-03 + i 3.8378e-03
-2.0752e-03 + i 3.1939e-03
-6.0144e-04 + i -1.4768e-03
-4.8069e-03 + i -1.4339e-04
-4.0425e-03 + i 1.0088e-03
-1.9631e-04 + i 1.8223e-03
-4.2216e-03 + i -9.3256e-04
-3.0351e-03 + i 2.4690e-08
-4.2216e-03 + i 9.3263e-04
-1.9633e-04 + i -1.8222e-03
-4.0425e-03 + i -1.0087e-03
-4.8069e-03 + i 1.4345e-04
-6.0143e-04 + i 1.4769e-03
-2.0752e-03 + i -3.1938e-03
-2.3233e-03 + i -3.8378e-03
-4.0630e-03 + i 1.1545e-02
-5.9668e-03 + i -1.1361e-02
8.4808e-03 + i 8.6059e-04
-1.4555e-02 + i 3.0555e-03
3.3077e-03 + i -2.9358e-03
-1.3724e-02 + i -7.4084e-03
1.6663e-02 + i -2.7318e-03
-4.3174e-03 + i 5.8215e-03
-2.4681e-02 + i 1.5515e-02
5.6370e-03 + i -2.0252e-02
-3.0854e-04 + i 3.1917e-03
-1.9666e-02 + i 2.1503e-03
1.1378e-02 + i 3.7177e-02
2.4269e-02 + i -8.1227e-02
1.6833e-02 + i 6.5230e-02
-8.5122e-02 + i -5.3674e-02
-7.3951e-03 + i 7.5158e-02
5.0791e-02 + i -6.0123e-02
4.5391e-03 + i 1.9201e-02
2.7616e-03 + i -2.5653e-02
-2.3869e-02 + i 1.8429e-02
-2.8978e-02 + i -2.4073e-02
-2.4696e-03 + i 4.7077e-02
2.3006e-02 + i -1.5755e-02
-4.2470e-02 + i -1.4738e-02
2.8354e-02 + i -4.4827e-02
-9.6239e-03 + i 2.9415e-02
-4.2444e-02 + i 5.3248e-03
6.7784e-02 + i -3.4099e-02
-1.5263e-02 + i 1.0378e-01
-1.3275e-01 + i -2.8338e-01
2.0285e-02 + i 1.9408e-01
7.2075e-03 + i -9.6243e-03
6.1095e-02 + i -8.5807e-02
-1.4839e-02 + i 5.4179e-02
3.0676e-02 + i -7.2124e-03
-8.0054e-02 + i 4.3254e-02
1.6206e-01 + i -1.6108e-01
-2.0572e-01 + i 1.0759e-01
-1.1819e-01 + i 1.4436e-01
2.9386e-01 + i -5.1094e-01
-2.6343e-01 + i 3.6000e-01
4.2348e-01 + i -3.3540e-01
-1.1927e-01 + i 3.2855e-01
-1.3598e-01 + i 3.8007e-02
9.0439e-02 + i -2.1829e-01
-7.2339e-02 + i 4.7472e-02
1.0044e-01 + i 2.9908e-02
1.0839e-02 + i -1.3047e-03
8.2146e-03 + i 3.9873e-02
3.6510e-03 + i -7.8156e-02
-4.7799e-02 + i -1.3629e-02
1.9527e-02 + i 1.3963e-01
-2.7057e-02 + i -1.1229e-01
6.4460e-02 + i 1.4882e-02
-7.4112e-02 + i -3.1268e-03
frame = 46
7.1052e-03 + i 0.0000e+00
4.8108e-02 + i -2.5967e-02
-8.9724e-02 + i 4.4541e-02
4.7163e-02 + i 4.7022e-02
-1.9030e-02 + i -1.4473e-01
6.1751e-02 + i 4.3474e-02
2.6684e-03 + i 2.7136e-02
-1.0370e-01 + i 6.6220e-03
5.8749e-02 + i -8.7817e-02
-4.2624e-03 + i 1.2741e-01
-6.8810e-02 + i -8.5326e-02
2.8603e-01 + i 3.3514e-02
-3.5220e-01 + i -1.5901e-02
4.5036e-01 + i 1.2105e-01
-5.6737e-01 + i -3.0288e-01
1.6705e-01 + i -2.5123e-01
4.5019e-01 + i 7.1953e-01
-3.6370e-01 + i -1.8173e-01
5.5231e-02 + i 6.5570e-02
6.3338e-02 + i -1.5735e-01
-5.8529e-02 + i 1.0710e-02
4.3953e-02 + i 4.9767e-02
-1.0607e-01 + i 5.5258e-02
8.4624e-02 + i -1.3504e-01
-7.9340e-03 + i 8.0741e-02
-3.1824e-02 + i 1.1274e-01
7.8260e-02 + i -2.8646e-01
-8.1328e-02 + i 1.1841e-01
5.0829e-02 + i -7.0888e-04
-7.2865e-03 + i -3.9125e-02
-2.2831e-02 + i 3.5038e-02
5.2502e-02 + i -5.0068e-02
-4.4581e-02 + i 2.8085e-02
4.1217e-03 + i -3.5779e-02
2.4126e-02 + i 2.0723e-02
6.6242e-03 + i 2.3590e-02
-1.3596e-02 + i -5.0398e-02
3.4378e-02 + i 1.8836e-02
-4.1498e-02 + i 3.5428e-02
5.7973e-02 + i -3.7178e-02
-1.9151e-02 + i 8.9835e-03
4.4209e-03 + i -7.3483e-02
-1.9903e-02 + i 1.1184e-01
2.8618e-02 + i -4.1427e-02
-9.3235e-03 + i -6.9205e-03
6.8091e-04 + i -2.6205e-03
-1.1393e-02 + i 5.1690e-03
1.9383e-02 + i 3.4387e-03
-3.1569e-02 + i -2.0778e-02
3.6701e-02 + i 6.2961e-03
-3.0267e-02 + i 4.7885e-03
1.1723e-02 + i -2.4892e-03
-1.3436e-03 + i 3.6768e-03
6.5496e-03 + i -9.9918e-03
-1.1307e-02 + i 2.7524e-03
1.1693e-02 + i 3.8554e-03
-2.8490e-03 + i -9.6153e-03
1.0483e-03 + i 6.4799e-03
-1.9349e-03 + i -2.5496e-03
1.5482e-03 + i -2.4230e-03
9.3964e-04 + i 1.3631e-03
3.0664e-04 + i 1.9535e-04
-3.3550e-04 + i -2.3596e-03
1.7447e-03 + i 2.4736e-03
-9.9373e-04 + i 1.2932e-08
1.7447e-03 + i -2.4736e-03
-3.3547e-04 + i 2.3596e-03
3.0663e-04 + i -1.9535e-04
9.3962e-04 + i -1.3631e-03
1.5483e-03 + i 2.4230e-03
-1.9349e-03 + i 2.5496e-03
1.0482e-03 + i -6.4800e-03
-2.8489e-03 + i 9.6153e-03
1.1693e-02 + i -3.8555e-03
-1.1307e-02 + i -2.7523e-03
6.5497e-03 + i 9.9917e-03
-1.3437e-03 + i -3.6767e-03
1.1723e-02 + i 2.4891e-03
-3.0267e-02 + i -4.7882e-03
3.6701e-02 + i -6.2966e-03
-3.1568e-02 + i 2.0778e-02
1.9383e-02 + i -3.4389e-03
-1.1393e-02 + i -5.1688e-03
6.8090e-04 + i 2.6204e-03
-9.3235e-03 + i 6.9206e-03
2.8618e-02 + i 4.1427e-02
-1.9904e-02 + i -1.1184e-01
4.4217e-03 + i 7.3482e-02
-1.9151e-02 + i -8.9832e-03
5.7973e-02 + i 3.7178e-02
-4.1498e-02 + i -3.5427e-02
3.4378e-02 + i -1.8837e-02
-1.3595e-02 + i 5.0398e-02
6.6238e-03 + i -2.3590e-02
2.4126e-02 + i -2.0723e-02
4.1222e-03 + i 3.5779e-02
-4.4581e-02 + i -2.8085e-02
5.2503e-02 + i 5.0067e-02
-2.2831e-02 + i -3.5038e-02
-7.2862e-03 + i 3.9125e-02
5.0829e-02 + i 7.0854e-04
-8.1330e-02 + i -1.1841e-01
7.8263e-02 + i 2.8646e-01
-3.1825e-02 + i -1.1274e-01
-7.9351e-03 + i -8.0741e-02
8.4626e-02 + i 1.3504e-01
-1.0607e-01 + i -5.5256e-02
4.3952e-02 + i -4.9768e-02
-5.8529e-02 + i -1.0710e-02
6.3339e-02 + i 1.5735e-01
5.5231e-02 + i -6.5570e-02
-3.6370e-01 + i 1.8174e-01
4.5019e-01 + i -7.1954e-01
1.6706e-01 + i 2.5123e-01
-5.6737e-01 + i 3.0289e-01
4.5036e-01 + i -1.2105e-01
-3.5220e-01 + i 1.5905e-02
2.8603e-01 + i -3.3517e-02
-6.8808e-02 + i 8.5327e-02
-4.2639e-03 + i -1.2741e-01
5.8750e-02 + i 8.7816e-02
-1.0369e-01 + i -6.6206e-03
2.6677e-03 + i -2.7136e-02
6.1751e-02 + i -4.3475e-02
-1.9029e-02 + i 1.4473e-01
4.7163e-02 + i -4.7022e-02
-8.9724e-02 + i -4.4540e-02
4.8108e-02 + i 2.5967e-02
frame = 47
-6.9320e-03 + i 0.0000e+00
-2.9043e-02 + i 1.0346e-02
1.1757e-01 + i -4.1925e-02
-2.9388e-02 + i 1.1825e-01
-4.2761e-02 + i -1.5236e-01
-2.0716e-02 + i 8.9414e-02
6.1296e-02 + i -1.0753e-01
-8.0736e-03 + i 1.8928e-01
6.9975e-03 + i -8.2974e-02
-1.1661e-01 + i -2.7455e-02
3.9274e-02 + i 9.6785e-02
1.3571e-01 + i -2.0487e-01
-2.1963e-01 + i 3.3610e-02
-1.2831e-01 + i 5.3699e-02
3.9504e-01 + i 2.7886e-01
-3.9091e-01 + i -7.5165e-01
6.5719e-01 + i 9.6641e-01
-3.8747e-01 + i -4.1906e-01
1.1668e-01 + i 1.6630e-02
-1.2210e-01 + i -1.1884e-02
5.7379e-02 + i -1.1934e-02
-4.0304e-02 + i 3.2891e-02
1.5581e-01 + i 5.3128e-02
-2.2098e-01 + i -2.9027e-02
1.3596e-03 + i 1.8229e-03
4.8870e-02 + i -2.3025e-01
3.5726e-02 + i 2.7721e-01
2.0055e-02 + i -8.5869e-03
-1.7001e-02 + i -2.0658e-02
2.1239e-02 + i -1.0639e-02
3.1719e-02 + i 1.4612e-02
-3.1400e-02 + i -1.5235e-02
-2.9714e-02 + i 2.5901e-02
4.4687e-02 + i 1.3518e-02
-5.4166e-02 + i -1.5123e-02
3.4472e-02 + i 3.8881e-03
4.3306e-03 + i -3.2176e-02
-2.9931e-02 + i 5.7315e-02
3.8797e-02 + i -2.5681e-02
-2.6884e-02 + i -1.6065e-02
-1.6702e-02 + i 1.9413e-02
1.6223e-02 + i 3.9087e-02
5.1831e-03 + i -1.0418e-01
1.2848e-02 + i 3.2742e-02
-7.5137e-03 + i 2.5637e-02
-1.9030e-02 + i 2.4230e-03
7.1746e-03 + i -1.0148e-02
9.7391e-03 + i 3.9989e-03
-1.7612e-02 + i -1.7068e-02
-8.1186e-03 + i 3.8009e-02
1.3717e-02 + i -1.3239e-02
-1.2435e-02 + i -2.4032e-03
-5.1749e-03 + i -7.9293e-04
4.8369e-03 + i 3.0711e-03
1.3936e-03 + i 2.7818e-03
-3.1193e-03 + i -3.6892e-03
-2.0281e-03 + i -2.0242e-03
-7.3986e-03 + i 1.9296e-03
2.7243e-03 + i 1.7469e-03
-5.7053e-03 + i -1.6651e-03
2.3344e-04 + i 8.5750e-04
-2.3263e-03 + i -6.4714e-04
-2.2416e-03 + i 1.9211e-03
1.9738e-04 + i -1.2551e-03
-4.4973e-03 + i 3.5332e-08
1.9739e-04 + i 1.2551e-03
-2.2417e-03 + i -1.9210e-03
-2.3263e-03 + i 6.4718e-04
2.3344e-04 + i -8.5748e-04
-5.7053e-03 + i 1.6652e-03
2.7242e-03 + i -1.7469e-03
-7.3986e-03 + i -1.9295e-03
-2.0281e-03 + i 2.0243e-03
-3.1193e-03 + i 3.6893e-03
1.3935e-03 + i -2.7817e-03
4.8369e-03 + i -3.0712e-03
-5.1748e-03 + i 7.9300e-04
-1.2435e-02 + i 2.4033e-03
1.3717e-02 + i 1.3239e-02
-8.1189e-03 + i -3.8009e-02
-1.7612e-02 + i 1.7068e-02
9.7390e-03 + i -3.9990e-03
7.1748e-03 + i 1.0148e-02
-1.9030e-02 + i -2.4227e-03
-7.5141e-03 + i -2.5637e-02
1.2847e-02 + i -3.2742e-02
5.1842e-03 + i 1.0418e-01
1.6223e-02 + i -3.9087e-02
-1.6702e-02 + i -1.9412e-02
-2.6884e-02 + i 1.6066e-02
3.8797e-02 + i 2.5681e-02
-2.9931e-02 + i -5.7315e-02
4.3308e-03 + i 3.2176e-02
3.4472e-02 + i -3.8885e-03
-5.4166e-02 + i 1.5124e-02
4.4687e-02 + i -1.3519e-02
-2.9715e-02 + i -2.5901e-02
-3.1400e-02 + i 1.5235e-02
3.1719e-02 + i -1.4612e-02
2.1239e-02 + i 1.0638e-02
-1.7001e-02 + i 2.0658e-02
2.0055e-02 + i 8.5874e-03
3.5723e-02 + i -2.7721e-01
4.8873e-02 + i 2.3025e-01
1.3604e-03 + i -1.8225e-03
-2.2098e-01 + i 2.9030e-02
1.5581e-01 + i -5.3129e-02
-4.0304e-02 + i -3.2891e-02
5.7379e-02 + i 1.1934e-02
-1.2210e-01 + i 1.1886e-02
1.1668e-01 + i -1.6632e-02
-3.8747e-01 + i 4.1906e-01
6.5718e-01 + i -9.6642e-01
-3.9090e-01 + i 7.5165e-01
3.9504e-01 + i -2.7886e-01
-1.2831e-01 + i -5.3698e-02
-2.1963e-01 + i -3.3608e-02
1.3571e-01 + i 2.0486e-01
3.9273e-02 + i -9.6785e-02
-1.1661e-01 + i 2.7456e-02
6.9981e-03 + i 8.2974e-02
-8.0759e-03 + i -1.8928e-01
6.1297e-02 + i 1.0753e-01
-2.0717e-02 + i -8.9414e-02
-4.2760e-02 + i 1.5236e-01
-2.9390e-02 + i -1.1825e-01
1.1757e-01 + i 4.1924e-02
-2.9043e-02 + i -1.0346e-02
frame = 48
2.4110e-03 + i 0.0000e+00
2.5289e-02 + i 1.2269e-02
-1.5471e-01 + i -3.2864e-02
1.8021e-01 + i 3.5550e-02
-6.0287e-02 + i -7.3447e-02
-1.3444e-02 + i 2.1376e-02
-1.1135e-01 + i 1.5705e-03
2.4079e-01 + i 1.4366e-02
-1.5947e-01 + i 5.1634e-02
3.1143e-02 + i -1.4781e-01
6.6940e-02 + i 3.4266e-02
-6.3021e-02 + i -9.0254e-02
-1.5655e-02 + i 6.0366e-02
1.4819e-01 + i 7.1097e-02
-2.0578e-01 + i -1.3125e-01
-4.3417e-01 + i -3.1205e-01
7.6362e-01 + i 8.9466e-01
-1.9571e-01 + i -4.3956e-01
-8.0908e-02 + i 1.3296e-02
1.0982e-02 + i 6.0948e-02
9.1152e-02 + i -5.6561e-03
-7.0173e-02 + i 7.1020e-02
-7.5522e-02 + i -1.8561e-01
4.1105e-02 + i 2.1042e-01
-4.4475e-03 + i -2.1261e-01
2.8868e-01 + i 3.3857e-01
-3.0173e-01 + i -1.5282e-01
3.8179e-02 + i -2.6028e-03
-1.9403e-02 + i -2.7326e-02
2.6524e-02 + i 3.6935e-02
-3.4474e-02 + i -3.7207e-02
2.8699e-02 + i 3.0628e-02
-3.9491e-02 + i 1.3761e-02
-2.1639e-02 + i -1.3799e-02
5.9930e-02 + i 2.0885e-02
-3.5165e-02 + i -7.2078e-03
1.7940e-02 + i 1.1568e-03
-4.6349e-02 + i -2.0799e-02
2.7482e-03 + i 3.8794e-03
6.0992e-03 + i 1.0508e-02
-5.9917e-03 + i 2.2467e-03
8.6321e-03 + i -1.8038e-02
-4.4744e-02 + i 1.0197e-01
1.3144e-02 + i -1.0057e-01
1.3556e-02 + i 4.7601e-02
-8.2093e-03 + i -2.5981e-02
-3.4777e-03 + i 1.6973e-02
9.1788e-03 + i -1.0246e-02
8.2710e-04 + i 6.4641e-03
-2.6603e-02 + i -5.2140e-03
6.3688e-03 + i 3.7413e-03
-3.4773e-03 + i 9.8978e-03
-2.6576e-03 + i -1.1370e-02
2.8207e-03 + i 9.5890e-03
-3.9748e-03 + i -2.6597e-03
-2.6620e-03 + i 3.9645e-03
-2.4783e-03 + i 5.1362e-04
-2.0482e-03 + i -2.6956e-03
-3.1326e-03 + i 3.6370e-04
-3.7733e-03 + i 2.9925e-03
3.0591e-05 + i -1.4851e-03
-1.8326e-03 + i 1.4220e-03
-2.6537e-03 + i -5.3021e-04
-2.0874e-03 + i -1.4630e-03
-2.2227e-03 + i 1.0109e-08
-2.0874e-03 + i 1.4630e-03
-2.6537e-03 + i 5.3026e-04
-1.8326e-03 + i -1.4220e-03
3.0616e-05 + i 1.4851e-03
-3.7733e-03 + i -2.9925e-03
-3.1326e-03 + i -3.6368e-04
-2.0482e-03 + i 2.6956e-03
-2.4783e-03 + i -5.1357e-04
-2.6620e-03 + i -3.9644e-03
-3.9748e-03 + i 2.6597e-03
2.8206e-03 + i -9.5891e-03
-2.6574e-03 + i 1.1370e-02
-3.4774e-03 + i -9.8977e-03
6.3688e-03 + i -3.7414e-03
-2.6603e-02 + i 5.2143e-03
8.2693e-04 + i -6.4641e-03
9.1789e-03 + i 1.0246e-02
-3.4778e-03 + i -1.6973e-02
-8.2091e-03 + i 2.5981e-02
1.3555e-02 + i -4.7601e-02
1.3146e-02 + i 1.0057e-01
-4.4745e-02 + i -1.0197e-01
8.6322e-03 + i 1.8037e-02
-5.9917e-03 + i -2.2466e-03
6.0991e-03 + i -1.0508e-02
2.7483e-03 + i -3.8795e-03
-4.6349e-02 + i 2.0800e-02
1.7939e-02 + i -1.1570e-03
-3.5165e-02 + i 7.2083e-03
5.9930e-02 + i -2.0885e-02
-2.1639e-02 + i 1.3799e-02
-3.9491e-02 + i -1.3761e-02
2.8699e-02 + i -3.0628e-02
-3.4474e-02 + i 3.7207e-02
2.6523e-02 + i -3.6936e-02
-1.9402e-02 + i 2.7326e-02
3.8180e-02 + i 2.6023e-03
-3.0173e-01 + i 1.5282e-01
2.8868e-01 + i -3.3858e-01
-4.4446e-03 + i 2.1261e-01
4.1103e-02 + i -2.1042e-01
-7.5520e-02 + i 1.8561e-01
-7.0175e-02 + i -7.1019e-02
9.1152e-02 + i 5.6551e-03
1.0982e-02 + i -6.0948e-02
-8.0908e-02 + i -1.3296e-02
-1.9571e-01 + i 4.3957e-01
7.6361e-01 + i -8.9466e-01
-4.3416e-01 + i 3.1205e-01
-2.0578e-01 + i 1.3125e-01
1.4819e-01 + i -7.1098e-02
-1.5656e-02 + i -6.0366e-02
-6.3020e-02 + i 9.0255e-02
6.6939e-02 + i -3.4267e-02
3.1145e-02 + i 1.4781e-01
-1.5948e-01 + i -5.1632e-02
2.4079e-01 + i -1.4368e-02
-1.1135e-01 + i -1.5694e-03
-1.3444e-02 + i -2.1376e-02
-6.0286e-02 + i 7.3447e-02
1.8021e-01 + i -3.5552e-02
-1.5471e-01 + i 3.2865e-02
2.5289e-02 + i -1.2269e-02
frame = 49
-6.1319e-03 + i 0.0000e+00
-2.7927e-02 + i -1.9772e-02
8.6748e-02 + i 1.5006e-01
-1.3145e-01 + i -1.0186e-01
-9.3407e-02 + i -7.1193e-02
-1.5462e-02 + i -1.0923e-01
9.8853e-02 + i 2.9185e-03
1.3833e-01 + i -2.0963e-01
-6.4206e-02 + i 1.3356e-01
2.1315e-01 + i 1.0834e-01
-2.0362e-01 + i 4.5721e-02
-6.8217e-02 + i -1.2118e-01
1.6926e-01 + i -9.4400e-03
-9.3212e-02 + i 7.6140e-02
2.3487e-01 + i 1.1889e-01
-5.7372e-01 + i -1.9587e-01
6.5049e-01 + i 6.0239e-01
-1.6896e-01 + i -3.4823e-01
5.2532e-02 + i -1.4089e-02
6.1820e-02 + i 2.8229e-02
2.1802e-02 + i 1.3957e-01
-1.5158e-01 + i -1.4011e-01
2.4496e-02 + i 1.4614e-01
8.0727e-02 + i -9.2991e-02
1.7754e-01 + i -5.3541e-02
-5.5095e-01 + i 2.3210e-01
3.6075e-01 + i -1.8328e-01
-7.2916e-02 + i 2.9733e-02
2.2170e-02 + i -7.3896e-02
2.6179e-02 + i 3.6054e-02
1.7072e-02 + i 5.8187e-02
1.0165e-02 + i -3.3359e-03
-8.9927e-02 + i 2.9122e-02
1.3064e-02 + i -5.2404e-02
